,Lambda2,Lambda3,Lambda4,Lambda5,muj,YA1,YA2,YB1,YB2,YC1,YC2,YRG,YRH,vx,g1p,Fi11,Fi12,Fi21,Fi22,Fj11,Fj12,Fj21,Fj22,L611,L612,L621,L622,L711,L712,L721,L722,M111,M112,M121,M122,M211,M212,M221,M222,hd11,hd12,hd13,hd21,hd22,hd23,he12,he13,he22,he23,ZP22,ZP23,ZP24,ZP25,ZP32,ZP33,ZP34,ZP35,ZP42,ZP43,ZP44,ZP45,ZP52,ZP53,ZP54,ZP55,mh1,mh2,mH2,mH3,mH4,mH5,mss,MZ,MZp,mnu1,mnu2,mnu3,mchi,mFv,meD1,meD2,VL11,VL12,VL21,VL22,UL11,UL12,UL21,UL22,L1,L2,mv1,mv2,mv3,T,S,U,meg,g2mu,Omega,SIP,SDP,SIN,SDN,sv,etaB,lamt,tht
126,-0.0010719844422270297,0.00011584349526662251,-0.3532144861248134,-0.00024411599204751138,8078800.8957986515,0.030322087349473857,0.030394616011438162,0.016849331771970264,0.000372613376913559,0.01676909303248619,0.04039001006736792,0.00037620602488290896,0.003560366859194735,14472.670095470146,0.008844541346271415,0.012029956386677605,0.0,0.0,0.11871556268947812,0.002119476694459907,0.0,0.0,0.000156793264114724,0.016329397650726288,0.0047575148880270035,0.0050150536311455215,0.0013781980518291885,0.029283942010054895,0.04449769590280058,0.0004298049566377687,0.0001685458035211633,232654769.21713448,0.0,0.0,789928782.3436835,23712177.12734413,0.0,0.0,626759808.6716112,-0.041898481149626125,-0.22886319882285736,-0.2674578780441886,5.678866396568397,25.40995335292562,27.148771330772306,0.8151869218019552,0.00020628738831849675,0.005827347562876157,0.0018600015788793024,-5.89212045e-07,3.6176492599999997e-12,1.0,-2.21229707e-06,1.0,-2.55957933e-07,5.89212045e-07,-1.20555525e-12,2.0037347900000002e-12,7.44566865e-06,-2.21229707e-06,-1.0,-2.55957933e-07,-1.0,-1.30057681e-11,-7.44566865e-06,124.86039,670.1283589999998,4869.60553,15253.042,25035.1714,28105.6728,2842.3244600000007,91.1887,640.020616,3.50841131e-28,8.56588759e-12,4.94869388e-11,310.307873,171.610224,171.487423,172.55462,-0.940869799,0.338768388,0.338768388,0.940869799,0.340275745,-0.940325698,0.940325698,0.340275745,5.377564236638176e-10,7.078608354146501e-10,1e-20,8.565918658642018e-12,4.9486930781547857e-11,1.7458636300000002e-07,9.9756107e-07,0.00282327196,7.45383585e-10,-9.30242828e-12,0.12,2.788e-12,5.802999999999998e-56,2.788e-12,4.343e-57,1e-10,0.0,0.0,0.0
127,-0.06733349898202187,5.9549433305174864e-05,-0.27498897545837203,-0.6959648001880356,7822244.4719817415,0.0019441860689847687,0.00014124632642738115,0.0001603606445279157,0.005234752623511434,0.12979980278460626,0.00046783271965727843,0.2619276427304496,0.029071321922825,7477.273206672786,0.0005885339638926518,0.0011290887150031098,0.0,0.0,0.0031207333183223174,0.0001633676344189839,0.0,0.0,0.0010547556160833457,0.00016972935176585692,0.004705669665846438,0.00029251434636209624,0.004844743316929176,0.0031971737743291,0.017008773671876302,0.00013112642944969184,0.09199429317146687,572268558.2278907,0.0,0.0,109506732.04092208,2069460.7313214075,0.0,0.0,2308691.43254163,5.728041020391246,31.38353091254693,35.70745291643311,-0.12990527090981835,-2.8506338661210444,-4.203172212540945,7.104491357054092e-05,8.836215762179388e-05,6.943141447969874e-05,2.006783459814064e-05,1.04695729e-08,-3.2378229599999997e-10,-0.999997778,0.0021081662100000003,2.20429144e-11,1.53924503e-07,-0.0021081662100000003,-0.999997778,3.04874336e-07,-1.0,-7.13662003e-13,-1.5392484299999998e-07,1.0,3.04874336e-07,1.04695961e-08,1.8193357599999998e-14,124.861941,2743.93507,1438.59507,1520.34543,10464.5518,23922.1363,2800.55534,91.1887,22.0031469,6.0687802799999995e-28,8.44465806e-12,5.06359401e-11,10.2793594,686.281454,0.5140680479999999,687.7971769999998,-0.00738404343,0.999972738,0.999972738,0.00738404343,0.997823103,-0.06594736,0.06594736,0.997823103,1.5608223494925244e-08,1.5355484556695626e-07,1e-20,8.445076115215873e-12,5.06334394259401e-11,-0.000181928585,0.00213014472,0.000172297626,2.24355764e-09,-2.04148704e-11,0.125,3.261e-11,3.808e-56,3.261e-11,3.808e-56,1e-10,0.0,0.0,0.0
128,-0.3751333548147414,0.0003283625909325517,-0.015985289366490858,-0.10607443899123402,1755615.6975467044,0.0016052433664287395,0.05024722175825375,0.6677244096329038,0.7000125937817857,0.04152083085542211,0.00013898279223095212,0.015399926578258097,0.00020974016064753776,9951.696488257652,0.0004793685037981287,0.5973983460521434,0.0,0.0,0.001810050388209782,0.033264641772811736,0.0,0.0,0.013136581993976323,0.00037075193351494303,0.0033555746789546703,0.00030483779203834514,0.0446644209946877,0.004923215113379361,0.015942545095903475,0.001926973222671728,0.011664382279650195,5418547.917444171,0.0,0.0,4312833.521095583,15087262.764659325,0.0,0.0,1550922840.9936507,-0.011812935706040868,-0.05840310264621147,-0.05123121599341346,3.2171688516770742,15.831137740778685,13.849729980219527,0.026165560666998385,2.7820264590433705e-05,0.4723363499929758,0.00479689494137251,9.10968912e-05,-0.999999996,-3.55474124e-08,8.23555117e-09,0.999999901,9.1096898e-05,-0.00043478165,1.33716164e-10,0.000434781651,4.0598451600000006e-09,0.999999905,-3.1122163399999995e-07,8.470723289999998e-13,8.235540209999999e-09,3.11221663e-07,1.0,124.86191200000002,8619.95434,2077.058760000001,2327.77948,3884.25146,39381.7642,1326.19618,91.1887,23.8526479,5.9203945699999985e-28,8.58122129e-12,5.00431581e-11,11.2959533,292.178415,292.178348,4698.71842,-0.999999837,0.000570187816,0.000570187816,0.999999837,4.31848773e-05,-0.999999999,0.999999999,4.31848773e-05,2.656558733499662e-06,5.434644517183362e-10,1e-20,8.646127182262253e-12,4.966509134354244e-11,1.88818431e-11,4.04490915e-08,0.000938904747,2.90362775e-06,-6.39940012e-10,0.128,1.0550000000000002e-11,4.433e-53,1.0550000000000002e-11,5.781999999999998e-52,1e-10,0.0,0.0,0.0
129,-0.0025934986580171964,0.0005751679806988731,-0.005434045470099264,-0.0006420224462721457,995866361.565774,0.0007286727564652397,0.00010101893370267884,0.5950963443358219,0.061670027985167374,0.20485955546784893,0.0003102881839724154,0.8622740318287071,0.0003601195752786571,13773.426484971184,0.00021396278874973523,0.000981170163964292,0.0,0.0,0.034156382914442354,0.0010362220876921136,0.0,0.0,0.0011912597632396142,0.051934388033707535,0.0006992215610460474,0.016205271366794203,0.06360395364027367,0.00024027904456665162,0.060200396133583474,0.07105616393913983,0.0002629329856400767,2845121.5189665244,0.0,0.0,2935259.618820255,7061360.080806335,0.0,0.0,41341108.28115314,0.0002864432232431012,-0.00019329632571129675,-0.0010773215746885214,0.004903925555377858,0.024892856777529945,0.022837246829794725,0.034231126037240774,0.00010215169039558631,4.2070574110808334e-05,0.00023312623208825742,0.999999973,-0.000231676128,-2.26728532e-06,2.10839137e-09,-0.000231676128,-0.999999973,-3.25407482e-09,8.662096840000001e-06,2.2672845e-06,-4.23543111e-09,0.999999999,-5.26524489e-05,1.7787830300000005e-11,8.66209689e-06,5.26524489e-05,0.999999999,124.846384,991.975632,1687.2104399999996,1713.81649,2657.3233,6429.7059,31557.3513,91.1887,14.7350082,4.67976754e-28,8.46660817e-12,4.93725274e-11,7.09675262,1995.18618,1994.43384,5797.99455,-0.999573216,0.0292127692,0.0292127692,0.999573216,0.010063349,-0.999949363,0.999949363,0.010063349,3.175340940047666e-07,6.2075433044543415e-06,1e-20,8.466606916229124e-12,4.9372496365207245e-11,-0.00018188532200000005,4.43552732e-05,1.977813e-05,7.44250915e-18,2.04299568e-14,0.124,2.633e-12,2.2919999999999998e-52,2.634e-12,6.362999999999998e-52,1e-10,0.0,0.0,0.0
130,-0.2457286996870385,2.094600974183752e-05,-0.10796341644944656,-0.0794798529178452,6043351.25659029,0.0009667983555425582,0.05493536976424495,0.03667422088374357,0.0004774276782756375,0.05313727761710677,0.004740860973523032,0.0018263748321822254,0.001585418595365551,18725.201879398104,0.00027983469051196853,0.03148441299237684,0.0,0.0,0.18219052686731804,0.00017030949282427057,0.0,0.0,0.002940476157134721,0.000330480095389739,0.0001059413352771523,0.00466370152749085,0.00010691058957138408,0.0002695494057605459,0.0004090498564471944,0.0005007654485841347,0.0006381156850441834,23236317.92419364,0.0,0.0,55787782.89775597,1045964.8123180092,0.0,0.0,29407921.407913066,0.012503171409249085,0.06324182446018586,0.06174428237302651,-0.0067405148032227725,-0.03732165479866418,-0.03811129131735375,0.04753619258571234,0.007084093302489699,0.057828872447902975,3.822832934084445e-05,-1.87863643e-05,2.01452285e-11,1.0,-4.32411085e-07,1.0,-9.75779691e-08,1.87863643e-05,8.09191485e-13,1.78557438e-11,9.1446053e-05,-4.32411085e-07,-0.999999996,-9.75779682e-08,-0.999999996,-2.12303794e-11,-9.1446053e-05,124.861946,13127.1185,1022.72825,4820.40765,5422.90871,7469.1219999999985,2458.80742,91.1887,26.199803600000006,1.21437704e-28,8.957646850000003e-12,4.96872706e-11,12.801102900000002,703.575628,485.592528,703.576029,-0.00133751586,0.999999106,0.999999106,0.00133751586,0.999999058,-0.0013726009299999998,0.0013726009299999998,0.999999058,7.892434075231169e-08,1.0775016859348307e-07,1e-20,8.95764805289858e-12,4.9687250004528537e-11,-9.89320486e-13,5.58127482e-08,0.000159422981,3.09437715e-17,1.93109169e-14,0.134,8.573e-13,2.1659999999999996e-53,8.573e-13,5.366e-54,1e-10,0.0,0.0,0.0
131,-0.0006628562509632698,6.073462250861838e-05,-0.0007721538424114126,-0.0012092115990555768,46036458.67086652,0.025149545671880123,0.00024288938747135048,0.0011214122539308245,0.0016010085452059786,0.03466689554493083,0.0009851337537100944,0.3556019094513673,0.01076249057570114,7753.445575496451,0.0003930752983629166,0.00019711846900140665,0.0,0.0,0.028162229423447625,0.0022262027906144568,0.0,0.0,0.009516850993334935,0.000538926863068095,0.005788247626029755,0.004890550210019102,0.0001547371117625337,0.0009734483148982117,0.0009911561605751922,0.0010022060459276571,0.012123441175882252,54835505.22971262,0.0,0.0,1068896890.0421027,14071598.166402696,0.0,0.0,149468299.94183648,0.0008555825304039999,-2.572903264487683e-06,-0.001835023502266904,0.16629386370421306,1.6481653128665723,1.7343444632916274,0.39127026371653134,0.33378477415374264,1.83594475982862e-05,0.000181782994309236,-2.65113266e-08,3.6626084100000005e-14,1.0,-2.1947740300000006e-07,1.0,-1.71135342e-07,2.65113266e-08,2.7089285800000005e-13,3.05450296e-13,1.67930246e-07,-2.1947740300000006e-07,-1.0,-1.71135342e-07,-1.0,-5.02927429e-15,-1.67930246e-07,124.861117,282.305945,3751.21703,7405.10136,12225.7377,32693.9903,6785.019990000002,91.1887,15.2384406,7.347180479999999e-29,8.69962853e-12,5.07140514e-11,137.882766,190.061773,5.27365794,199.820448,-0.0183676296,0.999831301,0.999831301,0.0183676296,0.951173621,-0.308656351,0.308656351,0.951173621,1.3942200572265095e-08,1.2869726568328053e-07,1e-20,8.695956917249262e-12,5.073545938744269e-11,-0.0071963177599999985,0.0173969822,0.00315665813,1.46796995e-15,-7.49917598e-15,0.12,3.332e-11,1.041e-53,3.332e-11,6.961999999999998e-55,1e-10,0.0,0.0,0.0
132,-0.0007069977994793148,0.0003958728939304917,-0.1788084920801955,-0.00017085381710234005,272313965.587795,0.05723495312890532,0.7014342613333808,0.30305354011816005,0.4710210117453204,0.032755410552991936,0.005375014387007518,0.09835329463654474,0.14437956350258815,15127.089131225212,0.016653474371494312,0.014948730217566084,0.0,0.0,0.6896477241980961,0.004447052770964287,0.0,0.0,0.02062615880105335,0.017610663646423188,0.03843140112632469,0.00025380445277686277,0.006577878478974137,0.00583002432232263,0.0010983585171625066,0.07063918697243468,0.00019537063912042506,1717403121.878423,0.0,0.0,114238335.88170484,63729990.35850485,0.0,0.0,1746154.867655101,-0.006121739216383228,-0.041179323521309534,-0.043729535681437816,0.000691264787920392,0.003581757538746333,0.003449024863585991,0.0788984676333276,0.008291236024473651,0.0020600354818393197,0.0009257829562533582,-4.40905224e-11,6.55759733e-05,5.312776379999999e-07,-0.999999998,9.66929832e-08,7.538732409999997e-11,-1.0,-5.31277634e-07,7.187284359999998e-07,-0.999999998,-4.04783823e-11,-6.55759733e-05,-1.0,-7.18728437e-07,-9.66929833e-08,-3.09216528e-12,124.833983,568.832112,1321.42362,7983.11749,10688.2411,41441.5676,16501.9394,91.1887,1259.5927,8.611027559999999e-28,8.798636099999998e-12,4.97084316e-11,612.2118059999998,350.367192,350.218875,3241.7592,-0.999981036,0.00615857377,0.00615857377,0.999981036,0.00837722841,-0.99996491,0.99996491,0.00837722841,3.0401565846027466e-08,1.3962080088296356e-05,1e-20,8.798676949776503e-12,4.970810130558703e-11,6.43694292e-07,9.24425856e-05,0.000649385306,6.33193442e-22,2.14784422e-14,0.122,2.6260000000000003e-12,5.1519999999999995e-56,2.631e-12,3.814e-57,1e-10,0.0,0.0,0.0
133,-0.08047263852994782,7.175946788805237e-05,-0.12365828643240068,-0.7584081212235056,51767909.13032246,0.2757393105857482,0.0013396539885805418,0.01084876210733758,0.7952657979134722,0.246493450805659,0.003655689700219249,0.0015838942472695386,0.29251564240001,6582.601973789934,0.03810025791715485,0.010286423152279322,0.0,0.0,0.002480793050015861,0.005225760578777553,0.0,0.0,0.0014079161117435436,0.0017777368571267054,0.07060129353546593,0.0038013368134439673,0.0031385700692204764,0.0007248308558619693,0.00031176050023627646,0.09586062796920196,0.09903612966349024,5082471.233292148,0.0,0.0,398932859.9365875,235988593.79184762,0.0,0.0,1015625.1508965957,-0.15597103416551053,-3.7688861467675454,-5.032855516247468,-0.7391059033535471,-0.6581494414125045,0.8462735028619491,3.388574049320196e-05,0.12618117103827373,0.0323861252440636,0.038866372502903264,-1.5583620000000002e-11,2.90190688e-08,3.97800644e-08,-1.0,-1.0,5.37450077e-06,2.07353539e-07,1.57478316e-11,-2.07353539e-07,2.6963379e-12,-1.0,-3.97800644e-08,-5.37450077e-06,-1.0,-1.58084132e-12,-2.90190688e-08,124.861939,2640.80735,1009.25432,2254.44545,15361.9212,19973.307,7196.57199,91.1887,1253.99424,3.01550971e-28,8.70238747e-12,5.069236920000001e-11,1283.45684,1147.32926,50.4353168,1148.44944,-0.0441985756,0.999022765,0.999022765,0.0441985756,0.99999762,-0.00218195734,0.00218195734,0.99999762,-6.527034739429997e-11,-2.0630737927348271e-10,1e-20,8.697553760244619e-12,5.07204772142061e-11,-9.92813977e-05,0.00132327265,6.09788636e-05,1.72144417e-10,-2.38543922e-11,0.106,6.461e-11,1.3319999999999994e-56,6.461e-11,1.891e-55,1e-10,0.0,0.0,0.0
134,-0.003977973942576989,0.00029185150434116484,-0.00940918685211398,-0.0016382290066031624,4337873.734071367,0.14638621836872145,0.44120328155466015,0.0004444269583975583,0.00041843448417513534,0.012938938765602993,0.4043075215305307,0.003191652289348825,0.001985859290136135,18375.88992177634,0.04236359161971932,0.0005045895981199966,0.0,0.0,0.023760084858323472,0.0003749720003260353,0.0,0.0,0.0012451680838607626,0.07048712592097622,0.0009071731488297946,0.01655748067838802,0.0012302968439118875,0.0013569137697028045,0.004293888338341661,0.00018843742314587965,0.0005201060156273191,11034566.53421658,0.0,0.0,165160327.77049124,1471170.3025561937,0.0,0.0,124561528.30596392,0.0011735169333632338,0.0009074370212359932,-0.0012611866278883874,0.001991107524316725,0.01040228421186054,0.009367343006919436,0.9780429630292836,0.00011305060835825933,0.00011420925852123943,0.4703125943405642,-6.854333730000001e-07,2.08664557e-12,1.0,-1.0458845e-06,1.0,-1.7647278200000005e-07,6.854333730000001e-07,-2.97368758e-13,1.76149398e-12,7.60445087e-06,-1.0458845e-06,-1.0,-1.7647278200000005e-07,-1.0,-5.98817694e-12,-7.60445087e-06,124.859361,1639.0583,1212.93474,3322.15041,11160.713,12851.4722,2082.76814,91.1887,3892.34335,2.699590569999999e-29,8.9152704e-12,4.98509649e-11,1902.10077,168.12491699999995,5.77358347,168.126218,-0.0021606670800000003,0.999997666,0.999997666,0.0021606670800000003,0.999994351,-0.00336127313,0.00336127313,0.999994351,4.681553291740565e-09,7.496523259421755e-09,1e-20,8.915268859451722e-12,4.985097741178946e-11,7.98828005e-08,2.49594944e-06,0.00294859695,1.09430221e-21,2.1475053e-14,0.13699999999999998,1.119e-12,2.6329999999999995e-57,1.12e-12,1.946e-58,1e-10,0.0,0.0,0.0
135,-0.00029357860607373104,5.28163093577673e-05,-0.00019204793693069773,-0.003466880480831425,6343321.669025487,0.016594858050157854,0.0001460867546063154,0.0001592556384578728,0.09794583940429442,0.0641526437305491,0.005828084700284393,0.4737549533636888,0.03409989851230565,7104.275536803074,0.0007377728784867809,0.0001246183915368579,0.0,0.0,0.0007119199702364099,0.06548917619969834,0.0,0.0,0.08818024791461697,0.06968655346808547,0.09359909174565743,0.0018606583350750086,0.0006343047104455293,0.0034371199103326268,0.02797470734321316,0.00013549170229446356,0.09915542258775836,1132259.3909263408,0.0,0.0,2156613413.8811326,2890206003.505406,0.0,0.0,18530252.074648988,0.08192548124603581,0.5668669643475062,0.6011373409657271,0.2288265396260037,0.18374138961648645,-0.2454925780932184,7.758498639244186e-05,0.06993379863783494,0.0056076587042730676,0.002256230944470657,1.0,-1.30192138e-06,-2.16684911e-10,2.780538460000001e-13,-2.80294828e-13,-1.6726771e-09,-2.9207036300000004e-07,1.0,1.30192138e-06,1.0,-3.42911463e-15,1.6726771e-09,-2.16684911e-10,-2.66181237e-15,-1.0,-2.9207036300000004e-07,124.85954,172.14778,1065.0579,4305.02298,46439.3477,53760.6371,2518.6158800000007,91.1887,26.2067115,5.4632498199999995e-28,8.80750502e-12,4.9472025e-11,83.36397609999999,322.269615,0.681101752,332.5987970000001,0.017797379,-0.999841614,0.999841614,0.017797379,0.9691065,-0.246642639,0.246642639,0.9691065,8.545608896917166e-10,4.106891992020414e-09,1e-20,8.807382921590916e-12,4.947270799448409e-11,-0.008274964670000001,0.0186434107,0.00136867551,2.8848498399999998e-11,-2.81357087e-12,0.123,4.691e-11,5.016e-53,4.691e-11,5.016e-53,1e-10,0.0,0.0,0.0
136,-0.03480109683462836,0.050267597149815435,-0.03628298935265247,-0.007093705821288809,39563388.63715483,0.0018257591217528558,0.034764946076067636,0.0057923758631717405,0.013670714126550864,0.07976533259720862,0.001542617078533903,0.0004014230831024225,0.026702764213563605,4568.119627613755,0.0005671099456087642,0.01555389239315602,0.0,0.0,0.002484242283206909,0.00305288740087226,0.0,0.0,0.036170774322373284,0.00011782814603990005,0.02562545003568973,0.0732112390027926,0.0010952712845845958,0.03019813045936147,0.0006285214596539924,0.001867141395967368,0.03269021517508428,2049050.6260037576,0.0,0.0,5901674314.001629,14722293.094710534,0.0,0.0,459210272.77704144,0.2052940571970097,0.9481292660660652,0.9774021325432132,11.157804249643158,11.183346738768993,-14.035195995078974,5.705166644923136e-05,0.01461157377281335,0.24338480501375204,0.0072312840660824435,-1.0,1.30227451e-07,3.96408538e-06,-1.65684422e-13,-3.96408538e-06,5.17091578e-13,-1.0,4.239508e-08,-2.18128508e-15,1.47441907e-09,-4.239508e-08,-1.0,-1.30227451e-07,-1.0,-1.16351463e-15,-1.47441907e-09,115.729395,1206.08308,1431.4519,3837.08162,21429.2156,76822.3537,6289.96047,91.1887,12.9531304,8.72921515e-29,8.49735555e-12,5.08441834e-11,5.89747293,257.653871,18.7059531,257.695674,-0.0180569912,0.999836959,0.999836959,0.0180569912,0.999998751,-0.00158072684,0.00158072684,0.999998751,2.5271675268513792e-09,1.6528135205609469e-12,1e-20,8.497354984375947e-12,5.084419439787874e-11,0.000439812878,0.000339410196,0.00120724694,2.75798318e-10,-4.95709736e-12,0.131,2.085e-10,3.957e-51,2.085e-10,2.743999999999999e-52,1e-10,0.0,0.0,0.0
137,-0.00833216783789938,6.525849055765952e-05,-0.0014110575290376738,-0.0004320764163655218,1271294.4825418177,0.0022361870871620533,0.0039038552441555256,0.00034272025130280677,0.000264489381214665,0.025070087352045085,0.004070967088225075,0.002742309316839768,0.5336190079543068,11335.722585003785,0.0006600705248818004,0.003843366990104017,0.0,0.0,0.021491473850718413,0.00012803013480962536,0.0,0.0,0.052140452597316776,0.00019981747454799105,0.001123839607026629,0.0003890890761182219,0.0019024293977220933,0.0003339164766725465,0.00039315129852530767,0.000584342289108924,0.08760567773027109,57364029.61808063,0.0,0.0,5055341722.604279,663385423.8765877,0.0,0.0,512464437.9113767,0.015112645251983152,0.01568964661738569,-0.0182354817392596,0.22116623918191133,1.0044833026115705,1.0710000383067206,0.8255876074165617,0.02567760582403433,0.00010769375364500852,0.13069251398602652,-1.0,6.74166249e-09,5.08344381e-08,-3.8684977e-15,-8.094525740000001e-15,-3.79200974e-08,-7.81042083e-08,1.0,5.08344381e-08,-3.4000580100000002e-15,1.0,7.81042083e-08,-6.74166249e-09,-1.0,-1.6830212399999999e-16,-3.79200974e-08,124.86188500000002,1463.33284,7573.90494,22637.7346,25756.2693,71100.9287,1127.52249,91.1887,37.4118718,7.939313969999998e-28,8.718171090000001e-12,5.0596755e-11,17.924301100000005,200.950923,2.29747504,221.18102400000004,-0.417823599,0.908528172,0.908528172,0.417823599,0.999974511,-0.007139875059999998,0.007139875059999998,0.999974511,3.717212026756697e-10,2.607298930400665e-10,1e-20,8.718170241848387e-12,5.059676908006572e-11,-0.0298028242,0.0328582637,0.005307157239999999,5.16036759e-17,1.91574545e-14,0.109,6.64e-12,9.151e-57,6.64e-12,8.297e-57,1e-10,0.0,0.0,0.0
138,-0.001757052188641021,1.858288841709906e-05,-0.011033005716587892,-0.0004549388523322264,99980849.49029316,0.0404527466501529,0.00021792776140627758,0.003351133174337501,0.0008444631913280731,0.09143225344468184,0.0003447909544688594,0.006159316358282792,0.00018551363955492323,6652.700481484471,2.528689669169728e-06,0.020600673411265258,0.0,0.0,0.013159314630011416,0.0016226428507508178,0.0,0.0,0.020734821468535808,0.011376399477174698,0.033096564817149746,0.07040994670634107,0.02478348441318061,0.00031417844780513187,0.02608091559805923,0.05115667132855256,0.011851181985599656,7646344788.011087,0.0,0.0,1109814.7332254737,95602107.74516936,0.0,0.0,2310933.331649315,0.04491299813228558,-0.00776421785471777,-0.11726386117932802,0.002655267622447797,0.013949284458401264,0.012515348380649336,0.2334283612632994,0.0017100611043088854,0.001735017073932195,0.012691688031657914,-1.2979228900000002e-07,0.999999999,4.26769091e-10,-5.15549776e-05,-6.586226540000001e-12,5.15549776e-05,-8.38186779e-06,0.999999999,-1.28343709e-08,5.3563389799999994e-12,1.0,8.3818678e-06,-1.0,-1.2979228900000002e-07,-1.28343709e-08,-2.36399617e-15,124.861921,394.371256,1053.8301800000004,1520.29218,9777.63363,87443.3836,9999.04314,91.1887,0.0841130798,3.1031579699999998e-28,8.80008755e-12,4.96411884e-11,190.296584,430.112782,15.764168599999998,430.11411,-0.000165785218,0.999999986,0.999999986,0.000165785218,0.999996911,-0.00248565111,0.00248565111,0.999996911,3.7878048321718734e-10,2.068498072153384e-07,1e-20,8.80008088802671e-12,4.964120868515468e-11,5.64408135e-09,2.49549615e-06,0.000428893983,1.62943427e-17,1.9861258799999997e-14,0.127,6.143e-11,1.173e-53,6.143e-11,1.173e-53,1e-10,0.0,0.0,0.0
139,-0.020238701833306658,0.00013923602366705106,-0.006516326344153737,-0.0001380732058955051,125997618.4665828,0.5814837707044007,0.5068102556339691,0.0006892139017373298,0.0013300961711145624,0.17756645957060416,0.003499891692010732,0.008542392591746896,0.00011587296761758044,3832.7791999837987,0.18999693417218,0.017610646431757467,0.0,0.0,0.0004776933089910288,0.0020351373247777123,0.0,0.0,0.034471234326113966,0.0002048652306588868,0.00019753510879801808,0.0005563973934838878,0.009454154737005465,0.00018199342145723107,0.004943762132147235,0.009980515175017569,0.0001209250263371332,1959341.222154089,0.0,0.0,411323881.2078502,32132777.36638303,0.0,0.0,2605631.042065088,0.0011246009671222249,0.005978967350434178,0.006468840786703145,-4.943709251362022,-32.73076859125489,-38.73611566046551,0.4773321560989748,0.2875162032997437,0.021996915267078875,0.0064262708303922,-1.0,1.44674039e-08,1.58179197e-06,-3.62804556e-10,3.70744999e-10,3.16755075e-09,5.01987469e-06,-1.0,-1.58179196e-06,4.1873871e-14,-1.0,-5.01987469e-06,1.44674039e-08,1.0,3.08131142e-15,3.16755076e-09,124.861829,771.116673,1399.7668199999996,1614.19783,5668.57879,20281.1288,11224.8654,91.1887,3641.08064,1.60263181e-28,8.569320660000001e-12,4.95642353e-11,1575.9281,481.237891,1.86782601,481.2401650000001,-5.36221421e-05,0.999999999,0.999999999,5.36221421e-05,0.999995276,-0.00307379939,0.00307379939,0.999995276,3.773434695520607e-08,1.4329784401261288e-10,1e-20,8.57137263473687e-12,4.955235043779646e-11,1.05698912e-08,3.83293821e-06,0.000342011763,3.44810622e-09,-2.96498747e-11,0.115,5.642999999999999e-10,1.3819999999999998e-55,5.642999999999999e-10,1.036e-56,1e-10,0.0,0.0,0.0
140,-0.3261963162522215,0.00011221425586314304,-0.00048738686104796055,-0.0011308487319649976,31690868.51941013,0.4914001554619981,0.0022647999421801447,0.3233791573450455,0.0012336862227154948,0.6158679719927559,0.029626691204266007,0.08852311443107237,0.24972462053724925,4661.399818960923,0.1330725221264166,0.0016391394885298242,0.0,0.0,0.004006278216815316,0.00034208726145398767,0.0,0.0,0.000217675466777188,0.0006209422426894719,0.0900519437507322,0.0011626910537122644,0.00018791757435126008,0.0004233788858768295,0.0009823842550497257,0.004473224080666925,0.0015649346526941993,2480231.517135858,0.0,0.0,35421645.16779994,29801781.22020677,0.0,0.0,3057192.106549146,0.07712224833902008,-0.14260131793013964,-0.3382282441785537,0.017755436333898394,0.08952968858361872,0.0759773461451632,0.004352522340135764,0.0002232305743017251,0.004514415134319214,0.017881365245329205,-0.999999997,8.19611057e-05,1.97747931e-07,-1.8858795899999997e-09,1.91953861e-09,4.0801347e-07,1.10129309e-06,-1.0,-1.97747922e-07,9.75896222e-11,-1.0,-1.10129309e-06,8.19611057e-05,0.999999997,8.09326123e-11,4.08013626e-07,124.861942,3765.05119,1574.88107,1748.4961899999996,5459.10182,5951.60952,5629.46746,91.1887,3101.520760000001,1.2138078999999999e-27,8.54155558e-12,4.98873558e-11,1619.70791,2029.96716,1065.06683,2030.91878,-0.0348390115,0.999392937,0.999392937,0.0348390115,0.999666417,-0.0258273875,0.0258273875,0.999666417,9.445964123651943e-09,2.3814586358999945e-08,1e-20,8.536876587615528e-12,4.991470059882451e-11,-1.10789237e-05,8.040844020000001e-05,1.9109274100000007e-05,6.714456759999998e-14,-1.80975157e-14,0.13699999999999998,2.569e-10,0.0,2.569e-10,0.0,1e-10,0.0,0.0,0.0
