,Lambda2,Lambda3,Lambda4,Lambda5,muj,YA1,YA2,YB1,YB2,YC1,YC2,YRG,YRH,vx,g1p,Fi11,Fi12,Fi21,Fi22,Fj11,Fj12,Fj21,Fj22,L611,L612,L621,L622,L711,L712,L721,L722,M111,M112,M121,M122,M211,M212,M221,M222,hd11,hd12,hd13,hd21,hd22,hd23,he12,he13,he22,he23,ZP22,ZP23,ZP24,ZP25,ZP32,ZP33,ZP34,ZP35,ZP42,ZP43,ZP44,ZP45,ZP52,ZP53,ZP54,ZP55,mh1,mh2,mH2,mH3,mH4,mH5,mss,MZ,MZp,mnu1,mnu2,mnu3,mchi,mFv,meD1,meD2,VL11,VL12,VL21,VL22,UL11,UL12,UL21,UL22,L1,L2,mv1,mv2,mv3,T,S,U,meg,g2mu,Omega,SIP,SDP,SIN,SDN,sv,etaB
31,-0.00027363432274741167,0.0007720303007130344,-0.5563197857826075,-0.2205770874646137,1004615.936697181,0.6317189569128755,0.04670925161021471,0.3522084161892821,0.14425414445777124,0.02352413206520669,0.5529069634051892,0.5578473210289865,0.05173861050635984,1222.810032273674,0.0006926182693200946,0.06050019286298713,0.0,0.0,0.17282055689967352,0.002603577533141847,0.0,0.0,0.0009934617197637637,0.0039470612298053475,0.012124289626839946,0.0001250339707426908,0.0003666137067655088,0.0006360312264851504,0.0058895043643504355,0.08731897878246553,0.016172072774437333,3798645318.002011,0.0,0.0,1013502904.6137774,5441302252.904228,0.0,0.0,46383343.11385407,0.031961058955117194,0.019188690586414408,-0.04147718976531445,0.00282035226603015,0.01770583278406689,0.016067896874293306,0.02334436828550188,0.008098527675731056,0.00015052432622824244,0.007295815262689828,-1.54242347e-14,1.54511032e-07,3.27290419e-08,-1.0,1.30511383e-07,-1.0,4.24643912e-15,-1.54511032e-07,1.0,1.30511383e-07,-3.18459244e-08,3.69892715e-15,3.18459244e-08,3.66373598e-15,1.0,3.27290419e-08,28.5428522,124.873924,6810.56715,31835.562,61633.1495,73765.1816,1005.59884,91.1887,4.23470292,2.78413795e-28,8.985961719999997e-12,5.05281977e-11,546.220409,20.3403094,16.6624259,319.828755,-0.952475328,0.304615742,0.304615742,0.952475328,0.0460518708,-0.99893905,0.99893905,0.0460518708,6.998739037256931e-09,2.902884929447105e-07,1e-20,8.98596107611435e-12,5.05282001683334e-11,0.0411247679,0.13074697400000002,-0.06866994929999999,9.91539112e-22,2.14678258e-14,0.117,9.121e-08,2.675e-59,9.188e-08,2.399e-59,1e-10,9.132566389232432e-11
32,-0.003008494756872543,0.00028563726656440867,-0.003650081101607096,-0.0032814037270957165,89128135.38312216,0.0545242611749522,0.0009385900283798839,0.0015886425683311228,0.014350016734336663,0.011286388913864165,0.3726995197233575,0.3472171477445543,0.003059149784871409,7220.1963179702725,0.0004170641790500462,0.09549972041592114,0.0,0.0,0.08651337590184821,0.011707500372919392,0.0,0.0,0.003411449774104553,0.06751226483503997,0.06647098837543554,0.0004727056107837256,0.09242956127128514,0.003948238050016499,0.0013570334464263715,0.0010230851132761896,0.0020461846704525844,322441574.0774316,0.0,0.0,367114942.8643599,1964025.912987601,0.0,0.0,9821620.94339108,0.00035597862532834803,0.00031461505081855766,-0.0004456513018303629,-0.008647413078613645,-0.0038185699714484897,0.016223307510003768,0.004827668917518234,0.07162337378030591,2.4164886396358576e-05,0.004616691112735605,1.52137355e-06,-1.45669048e-11,-1.0,5.17798495e-06,1.95059556e-13,1.23620111e-06,-5.17798495e-06,-1.0,-0.999999999,4.46101529e-05,-1.52137355e-06,6.282971020000001e-11,4.46101529e-05,0.999999999,5.97028815e-11,1.23620111e-06,124.858521,560.06602,1401.47935,3133.95634,17956.7153,19160.315,9440.77531,91.1887,15.0564263,8.95464955e-29,8.53350555e-12,4.99260599e-11,278.370859,57.6220948,5.21513903,83.50905949999998,-0.07480062030000001,0.997198509,0.997198509,0.07480062030000001,0.688551508,-0.725187439,0.725187439,0.688551508,2.942983207221658e-06,1.7019317342395846e-06,1e-20,8.532095200394103e-12,4.9934293521087046e-11,-0.0354067712,-0.0931888997,0.00855276739,1.82049622e-22,2.14831271e-14,0.117,4.4850000000000005e-11,9.728999999999999e-61,4.486e-11,9.370999999999999e-61,1e-10,8.36200930210032e-11
33,-0.028029021428528717,0.0012993633696422062,-0.3315669424021701,-0.7124411363991224,3595556.8655087706,0.3165705767969397,0.2009081890943955,0.12645432434210355,0.4160546288495698,0.7681313784176448,0.00012936803516548764,0.05199190319494719,0.00020892704573218497,3910.001420722266,2.475097512079375e-05,0.6448651800459984,0.0,0.0,0.3316544440268661,0.0010134811723784536,0.0,0.0,0.004565096592718405,0.00681121506525439,0.003938791934482868,0.00021375196262932064,0.010553426145465145,0.010276643359700188,0.0012889518528036408,0.018871113703960395,0.0001686245994516236,981815866.2031409,0.0,0.0,68223830.25089864,7037769087.115905,0.0,0.0,174706148.87133446,0.5080063526641494,2.3693760880481416,2.405063315867421,-0.029537333975833264,-0.13879993247146746,-0.14151075509231215,0.02915932479475088,0.0004812743147892078,0.03929368744112675,4.234645924240813e-05,1.29261037e-07,-1.0,-8.087576349999999e-14,8.61135718e-06,1.2475271999999996e-12,-8.61135718e-06,5.63087132e-09,-1.0,1.0,1.29261037e-07,-2.94407115e-07,1.32756474e-13,2.94407115e-07,5.782179100000001e-15,1.0,5.63087132e-09,124.85458,925.755475,8259.79094,13217.6437,31333.9449,83891.4138,1901.81945,91.1887,0.483881783,2.41701659e-28,8.458543279999999e-12,5.0239526899999994e-11,875.250666,2123.72065,349.615973,2123.74029,-0.0007347889659999999,0.99999973,0.99999973,0.0007347889659999999,0.999990495,-0.004359956129999999,0.004359956129999999,0.999990495,3.2711252742749714e-08,4.135430210373351e-07,1e-20,8.457578238713782e-12,5.0239538111969214e-11,5.049976500000001e-07,5.34122307e-06,1.74391102e-05,3.59952276e-14,-4.60723299e-14,0.121,5.264e-10,3.4959999999999996e-63,5.265e-10,3.2749999999999997e-63,1e-10,8.32480661088262e-11
34,-0.037846456873780486,0.00010993919530545832,-0.00030576145887573883,-0.011237086458153763,15758301.330259714,0.6359636012370303,0.011266167370186164,0.6182855957085218,0.04895332651555264,0.11159915808062697,0.001252484880238655,0.00033101162783519413,0.007828845273536826,937.3254294352188,0.0006721720361984289,0.07327387503406904,0.0,0.0,0.0138577358282622,0.04055872130767128,0.0,0.0,0.06074278602110995,0.0006816644350839772,0.025040170052685363,0.003908707486213596,0.0016741370683586478,0.0007734903994751647,0.004770753898369805,0.01589580448331184,0.003729058950593013,1432319375.5555432,0.0,0.0,4359878.157308431,44249982.68184216,0.0,0.0,4333323489.93097,0.4190756427213181,2.4317064891368068,2.9633257319975987,3.5884492768665006,3.251546915963819,-3.7312959643542594,0.00032309322831534904,0.3022525403580568,0.30705170659389835,0.10880507698562536,-5.257488939999999e-07,1.0,6.47749738e-13,-2.12169965e-09,3.49875487e-08,6.661374950000002e-13,-1.0,3.33488172e-08,1.0,5.257488939999999e-07,3.49875487e-08,-3.38963303e-15,1.10735842e-15,2.12169965e-09,3.33488172e-08,1.0,124.861897,257.880234,2088.0441100000007,6652.06759,37845.9908,65827.9812,3969.71497,91.1887,3.15021944,2.92313641e-28,9.0026483e-12,4.97890219e-11,421.509772,73.9667385,73.9661235,409.795342,-0.99999971,0.000761754382,0.000761754382,0.99999971,0.00344544455,-0.999994064,0.999994064,0.00344544455,4.282137542558768e-11,4.797966491221493e-12,1e-20,9.002649112601961e-12,4.978902694237836e-11,1.67281973e-08,2.17481669e-06,0.02036611,1.5922722400000002e-07,-2.7613618599999997e-11,0.106,1.567e-07,3.5429999999999996e-58,1.567e-07,3.1319999999999995e-58,1e-10,8.286654422435598e-11
35,-0.00032936805497795304,0.0015676642288358713,-0.4774812658710034,-0.2241835971756751,14648638.978925275,0.3612618146806024,0.05498500401747298,0.09207636126160808,0.001684855974152188,0.014247541646957488,0.007750502817618334,0.699304553687718,0.0001937608723139317,578.9236668658092,0.0146032468870429,0.22268996675130412,0.0,0.0,0.06351999707469427,0.0031085764409954915,0.0,0.0,0.0056304250830818345,0.0005622771181659744,0.0006680523840186018,0.0003035271192276588,0.00014187415173216565,0.013666877057423244,0.00042582565105723857,0.05312607452082125,0.059318003724177275,134089929.50269765,0.0,0.0,1051451.8416775055,168376773.94265044,0.0,0.0,8023781396.418447,-0.00014869407705541803,0.0009489551018692717,0.002162648094624809,12.29710431922998,9.229545858872594,-22.20396052194306,0.0031253868950354238,0.05793029122357955,1.8058333055898913e-05,4.350588353982586e-05,-1.5054658900000002e-07,1.0,8.19067017e-14,-3.24111598e-09,-1.0,-1.5054658900000002e-07,2.65872763e-06,-3.80596023e-15,-2.65872763e-06,-3.1874503e-13,-1.0,1.62517772e-09,2.7005712800000005e-17,3.24111598e-09,1.62517772e-09,1.0,14.7500651,124.872043,1025.40541,11579.7201,12976.0244,89575.5702,3828.23211,91.1887,42.2708376,1.9236229899999997e-28,8.92650548e-12,5.10543688e-11,147.886446,5.83238543,1.69985232,126.937302,-0.29666221600000003,0.954982476,0.954982476,0.29666221600000003,0.0439569664,-0.999033425,0.999033425,0.0439569664,4.6378312583901683e-07,2.205602499759008e-08,1e-20,8.94624119360518e-12,5.094175725273632e-11,-0.135698923,0.125218012,0.0132038435,0.000260080809,-9.23894932e-10,0.116,1.404e-06,8.907999999999997e-51,1.409e-06,1.2609999999999993e-49,1e-10,8.624508085977322e-11
36,-0.006220192768341275,0.002325258125921436,-0.0002778847102277563,-0.03792545305094014,92456249.55947164,0.9276502997355076,0.06368216480690228,0.00502982811919484,0.006023560915769176,0.017796172984445476,0.2334169091231751,0.7753986418335637,0.00047032260770871404,1614.3712761751776,3.392799469740681e-06,0.0014797185395784918,0.0,0.0,0.0003798736339720595,0.0006968303545082009,0.0,0.0,0.006046179524351922,0.06692989261190138,0.029574638232657283,0.0002985197345189209,0.09100047480166656,0.013660375717022692,0.001420299645273556,0.013021298786989634,0.0007395535780465671,2330547.5183441713,0.0,0.0,4605846982.553776,55994074.36204208,0.0,0.0,385288120.4929236,0.6155973135165413,0.4971822660105384,-0.6683340374741916,3.1240095917363404,23.94007692691412,26.4687521702384,0.00010083710488857772,5.0188367405642213e-05,1.826379989295703e-05,0.0063886544182132545,-1.0,1.92613416e-07,3.14775812e-08,-3.71828102e-15,3.14775812e-08,-6.2583138600000014e-15,1.0,-1.29316391e-07,3.32496261e-16,-1.02744177e-10,1.29316391e-07,1.0,1.92613416e-07,1.0,1.5409426799999999e-16,1.02744177e-10,124.661352,180.200189,1527.27033,7482.945909999998,19628.7575,67866.4109,9615.47643,91.1887,0.0273861816,1.67740616e-28,8.76988501e-12,4.93345568e-11,1058.94313,20.3149097,0.77778569,135.909439,-0.0418621761,0.999123395,0.999123395,0.0418621761,0.149367924,-0.988781686,0.988781686,0.149367924,8.40977336067691e-08,2.1669997899868195e-10,1e-20,8.769880669140008e-12,4.9334586560829325e-11,-0.277507722,-0.139890744,0.0392736208,4.85209059e-10,-2.60584644e-12,0.136,2.06e-08,2.6589999999999996e-52,2.064e-08,1.9659999999999997e-53,1e-10,8.7409002665492e-11
37,-0.018774958261364227,0.001911503218651782,-0.5084194111765499,-0.00011569261109167908,18335488.705348223,0.12281838721321026,0.006933823223175203,0.4437860957643963,0.00021727214781116136,0.14156097626762282,0.03971388624560344,0.9665102750296772,0.20456205665739408,1230.9084332444895,4.5602845711258964e-06,0.7666805479462808,0.0,0.0,0.05176048699211948,0.003771939071875623,0.0,0.0,0.003809615489001697,0.019763002463409816,0.0002740693981453983,0.015341720501802669,0.0005146287062249949,0.07699276104484767,0.0010513225420024596,0.004174036720581953,0.023631237604951658,13721200.987911133,0.0,0.0,10592038.547175687,5747132.089774268,0.0,0.0,1226807.9968499602,-2.436287467292605e-06,-2.323595714380005e-05,-2.688721100501951e-05,0.0002333479300781522,0.00120128319170526,0.001130315422501953,0.02727073551769181,3.5521060484585853e-05,0.004362184066507325,0.003132988224580449,-3.7545593900000003e-10,4.81085842e-06,6.97059386e-06,-1.0,8.370252040000001e-05,-7.71806034e-11,-0.999999996,-6.97059386e-06,-2.62548497e-06,1.0,-3.30475129e-10,4.81085842e-06,-0.999999996,-2.62548498e-06,-8.370252040000001e-05,-2.20631174e-10,124.82976399999998,238.539756,1107.93344,2397.7990600000007,3254.54381,3704.2938,4281.99643,91.1887,0.0280664564,1.8766705e-28,8.72074835e-12,4.960997370000001e-11,106.899096,123.212344,97.073543,429.208272,-0.898237851,0.439509686,0.439509686,0.898237851,0.200296635,-0.9797353,0.9797353,0.200296635,7.180398096495472e-05,9.522600152597443e-06,1e-20,8.72074970336363e-12,4.9609956025283406e-11,-0.0780741279,0.0462012062,0.0119424856,1.55569588e-23,2.1488309700000006e-14,0.112,5.221e-08,2.052e-51,5.2220000000000014e-08,2.7639999999999994e-50,1e-10,8.298914597578836e-11
38,-0.01569209509184999,0.060628973364518265,-0.020279439268121462,-0.05803993835063238,64354007.23689817,0.1198910799064822,0.00010610421312512719,0.08391818978584607,0.0006307518752464308,0.16482839323141968,0.0015578571585395794,0.02211587390897093,0.3760521236990934,4327.8973355963735,0.005839287264904946,0.032046766707153486,0.0,0.0,0.0007885967510585188,0.08489867027232338,0.0,0.0,0.0914630002452488,0.002694130505470697,0.00014496314494247443,0.00035395921856880237,0.00015397003616163138,0.0027351948310699948,0.00012122336972114492,0.009227677296205591,0.003459941636651814,304487982.63996345,0.0,0.0,7673411.243433455,1410433233.5619776,0.0,0.0,7710573065.141298,0.27005555223486954,1.2997038835707648,1.2197648421863514,-0.6010887982442948,-7.484322873895204,-9.23096133490693,0.009022247263805152,0.008486804219352077,0.09940506161021603,1.515115367380442e-05,-1.46427806e-08,1.0,1.1379785999999999e-15,-3.13301653e-10,-1.0,-1.46427806e-08,8.86773389e-08,-3.87458264e-17,8.86773389e-08,2.77550841e-16,1.0,-5.76882946e-10,7.82301082e-18,3.13301653e-10,5.76882946e-10,1.0,92.0031256,771.345275,2770.09307,17449.5868,37555.733,87809.8691,8022.2035700000015,91.1887,126.359163,3.4727447e-29,8.85196907e-12,4.90958519e-11,366.900973,504.421932,253.335551,510.362907,-0.17503962899999995,0.984561389,0.984561389,0.17503962899999995,0.995432593,-0.0954670261,0.0954670261,0.995432593,3.209446545451799e-09,4.4763421392099003e-11,1e-20,8.851971584610592e-12,4.90958438904547e-11,0.00204115396,0.00384971141,0.000259813316,6.90166463e-09,-7.884666020000002e-11,0.11,7.81e-10,1.308e-54,7.893e-10,1.737e-53,1e-10,8.922834393372074e-11
39,-0.9030572774201124,0.000532898074705545,-0.057861215023140726,-0.6791596928215021,623115258.4981632,0.8058905823342095,0.019572483116456815,0.15476872342410652,0.5145269282524758,0.04449738595902545,0.33367870747195183,0.002237095050196579,0.43460539630931583,736.2739197893206,3.103397991152768e-06,0.004116082276880829,0.0,0.0,0.0003135401133753516,0.003868131975947375,0.0,0.0,0.0004375435782534375,0.005642507827653258,0.03795417430355899,0.012034563594012108,0.012199799487767563,0.08115832036439524,0.00021582199478305006,0.0708514997028424,0.0068614260812297715,24532954.88984609,0.0,0.0,1988041.087075869,4128294.232020248,0.0,0.0,15516818.822285915,7.010875979785055,35.296705815746186,30.225326811220512,0.28751104604928146,0.2024189542659096,-0.3231621734379473,1.3929085941588727e-05,0.002937813449340441,0.4827887883059096,0.0015312891859611366,5.047445760000001e-05,-0.999999999,-5.05253196e-11,1.20660198e-08,-1.05033377e-07,-5.58336415e-11,1.0,-5.68289999e-07,-1.6579374e-12,1.20660197e-08,5.68289999e-07,1.0,0.999999999,5.047445760000001e-05,1.05033379e-07,9.892221740000002e-13,124.861909,989.491481,1410.10876,2032.41907,3939.16561,4953.09189,24962.6854,91.1887,0.0114247547,4.6541457899999994e-29,8.788403389999999e-12,4.91180735e-11,419.566203,23.1664211,16.487726000000002,111.447484,-0.989033846,0.147689038,0.147689038,0.989033846,0.698527607,-0.715583107,0.715583107,0.698527607,3.557687215004365e-10,3.813091520536787e-11,1e-20,8.7883908058129e-12,4.911814585271554e-11,-0.0381160062,-0.0671861751,-0.032955990299999995,2.2848367400000004e-06,-5.79355633e-10,0.117,4.114e-07,4.916e-52,4.114e-07,6.989e-51,1e-10,8.521649560080562e-11
40,-0.054577234910540166,1.018335930990133e-05,-0.2400256505690753,-0.2633472409787703,42967247.487636216,0.5361853559269698,0.002148659167195342,0.2324274057922421,0.0013278094791324474,0.013211827114933824,0.011828400741416048,0.5339554421587205,0.001965587706596319,693.6143888408127,0.0006683981458109058,0.557161852532436,0.0,0.0,0.005184594414188132,0.010651257851638188,0.0,0.0,0.00011913334088610889,0.0027305944222547327,0.0014265673256278267,0.023510077214838845,0.00414704762691131,0.010679286180363479,0.005194015822643928,0.0005782108237080148,0.013497210740773492,9890538.97114734,0.0,0.0,313510589.3597792,13334832.729721176,0.0,0.0,23848800.01156095,-0.03448599793099326,-0.022895814234950792,0.04199991391076141,2.5254059333748304,1.7464954845066183,-2.987686218371929,2.9060589121634332e-05,0.002456894799674205,0.000572716777974979,0.035105776624642385,-0.999999997,1.40869999e-07,7.93331365e-05,-8.850870869999999e-10,-7.93331365e-05,1.11780679e-11,-0.999999997,1.4811189e-05,-2.89929755e-10,8.77863623e-09,-1.4811189e-05,-1.0,-1.4087e-07,-1.0,-1.32532955e-13,-8.77863619e-09,124.861947,229.160016,3144.93575,3651.73249,4883.56475,17706.2341,6555.54312,91.1887,2.31805274,7.970703109999999e-29,8.89544174e-12,4.9609859e-11,262.977194,6.47986682,4.81620558,146.840359,-0.77605537,0.630664778,0.630664778,0.77605537,0.029629124500000006,-0.999560961,0.999560961,0.029629124500000006,1.3740879631373807e-05,1.321113901292342e-08,1e-20,8.893814838861129e-12,4.961902139031424e-11,-0.0506838496,-0.0308290985,-0.0310646211,4.46992995e-12,-9.00837146e-14,0.116,5.209000000000001e-07,2.862e-51,5.209000000000001e-07,3.836e-50,1e-10,8.411082525382736e-11
41,-0.007421767062018239,0.002115859471148184,-0.5383476327330627,-0.008106943560974317,3870585.4124325607,0.5635467657365144,0.004160095169244703,0.006930691886683328,0.00011310915097602644,0.8002284272442339,0.01856614093248369,0.7084291041571608,0.2575056235339438,916.3610931603038,0.02121265032818504,0.0002262973416576479,0.0,0.0,0.017200258596801157,0.010618357703171662,0.0,0.0,0.00172002259039551,0.003614715201803904,0.0009839834093827624,0.0016710273769040874,0.0026868052130597643,0.05130061221435813,0.0010226366463819466,0.08736789678545406,0.002346149570427778,18564289.928245414,0.0,0.0,289479951.1353225,13550261.748945326,0.0,0.0,9120637.79122552,0.057401554975646675,-0.2678916395488736,-0.5565423603600314,0.0036927459222184118,0.019880455196350986,0.021746274508659087,0.005760220441175286,0.001708079977974634,0.0071877778823338625,0.018470631195481403,2.31623198e-13,-3.9753153e-08,-6.91935631e-06,1.0,-2.92528338e-08,-2.76401701e-13,1.0,6.91935631e-06,-1.0,1.08895107e-07,-2.92528338e-08,3.35413422e-14,-1.08895107e-07,-1.0,-4.81105231e-15,-3.9753153e-08,111.327708,125.143712,3020.05105,3681.27669,4308.64229,17014.1142,1967.44201,91.1887,97.1922364,2.86231166e-28,8.58263414e-12,5.01686172e-11,365.158686,518.5201139999998,5.87412324,534.680971,0.08309479360000001,-0.996541648,0.996541648,0.08309479360000001,0.973350303,-0.229323327,0.229323327,0.973350303,6.746873811860071e-09,1.0353215598922693e-07,1e-20,8.582743101196539e-12,5.0167955234657894e-11,-0.00801395483,0.0370077233,0.000422345167,1.4534723e-14,-2.14666306e-14,0.13,1.784e-07,6.886e-52,1.7850000000000004e-07,9.165e-51,1e-10,8.995586528107243e-11
42,-0.000260608478605572,0.0001119402184504708,-0.19372014037830795,-0.3451592552175669,29957203.654659625,0.10250980041545958,0.0029293419270061288,0.001214439913687496,0.0002323766020733001,0.05073625288004691,0.6685071644541849,0.00034261182427606086,0.004030285569931453,158.39200136819812,0.0034356172004814853,0.19841802230481656,0.0,0.0,0.8014849442316808,0.00016902250566154964,0.0,0.0,0.0059695870803902155,0.0002205606783063008,0.0009621368421431707,0.020405355348299428,0.0003600623620208281,0.0003360659103581036,0.00013531247868308176,0.0012474371487731196,0.0016385316800725405,2043679917.702502,0.0,0.0,9323754010.078451,3419742.2028393345,0.0,0.0,3627107.537816172,31.287212499503216,29.005980559733143,-38.898400699487524,0.4295085392334005,2.060969454694747,1.8900655411965408,0.005803520398224073,5.5182600036467685e-05,2.087488989412245e-05,0.6256764812071965,-1.08921532e-08,1.8826230100000008e-13,1.0,-1.95593983e-05,-2.1292944000000006e-13,-9.63145202e-09,1.95593983e-05,1.0,-1.0,3.96221401e-09,-1.08921533e-08,1.5268580599999998e-16,3.96221401e-09,1.0,-5.2197346600000007e-17,9.63145203e-09,3.61595013,124.859082,1849.25717,1904.50968,45207.0792,96559.5879,5474.262320000002,91.1887,2.72087124,4.43972907e-28,8.76467571e-12,5.0288966e-11,11.4811035,5.68246291,0.127761224,5.72564921,-0.122181838,0.992507732,0.992507732,0.122181838,0.999913064,-0.0131857657,0.0131857657,0.999913064,2.6158082019636238e-11,2.8409177350916924e-11,1e-20,8.764676898766645e-12,5.028896530503266e-11,0.06290492269999999,0.283611558,-0.0483505581,4.40516631e-09,-4.6789058900000015e-12,0.102,0.0001652,1.0769999999999999e-44,0.0001652,1.0759999999999998e-44,1e-10,8.805024282017675e-11
43,-0.0008677553885238082,0.001136906748847907,-0.00031866796728679023,-0.00010095114491662071,1925785.8502727281,0.44059755314911503,0.00011562572584600696,0.9762782347243132,0.002868884647612121,0.02194860876061316,0.6480607663513902,0.8063380743612352,0.9763360541291152,766.1747366424617,5.8767281250571e-05,0.17734540579684174,0.0,0.0,0.015027901699215019,0.028206050786952836,0.0,0.0,0.04291215503607485,0.002095968236669857,0.0003707009151506413,0.00015353807566807838,0.0010070969400971213,0.03771326966380872,0.0006550268192135199,0.0003434421377548367,0.00021879122384765162,100450959.66893728,0.0,0.0,1432631183.491821,1982955.307588212,0.0,0.0,33544963.36936957,-5.601863649559095e-05,0.0003918753229520638,0.0008418387338998178,0.06993652523897126,0.06597074803875795,-0.08478118134042598,0.00020814899063770564,0.01870869506651624,0.0036408444968922095,0.007896694362973473,-9.75758025e-07,1.0958818100000001e-14,1.0,-6.222285600000001e-07,-8.925795090000004e-13,-5.81924544e-09,6.222285600000001e-07,1.0,-1.0,8.342586720000001e-09,-9.75758025e-07,-2.853864510000001e-13,-8.342586720000001e-09,-1.0,-8.86957217e-16,-5.81924544e-09,31.8694875,124.872022,1408.57576,5791.801670000002,10022.5278,37850.1127,1387.72801,91.1887,0.225130016,5.43179067e-29,8.68384064e-12,4.93947368e-11,238.701384,11.8910397,30.2738892,571.881009,0.970879442,-0.23956859,0.23956859,0.970879442,0.291979383,-0.956424613,0.956424613,0.291979383,3.1125441002619684e-06,1.9105249647642862e-08,1e-20,8.683841095632892e-12,4.939472848706517e-11,-0.432606473,0.22748082100000006,-0.059538338,2.3156710500000003e-19,2.1439107999999998e-14,0.134,3.949e-07,8.563e-50,3.956e-07,3.918e-50,1e-10,9.118169931159224e-11
44,-0.05084032405494522,0.00035069310627046634,-0.0314830000661258,-0.003360167115588896,481354446.311904,0.34548057101197993,0.046060270304106685,0.001431835384946149,0.0003126034141154791,0.019206650737787764,0.0008750726166207237,0.12513100841129646,0.0016208233068084662,245.3926947798983,0.008045252227328286,0.03397592509216999,0.0,0.0,0.021425029142814248,0.0002445048208663306,0.0,0.0,0.011009752363726623,0.03492818123418436,0.01453646847175289,0.00022521737524343409,0.03605339712624006,0.0011751130094100064,0.07196034079620164,0.014406335279442531,0.00506144419330282,1030400.502529355,0.0,0.0,120688083.80084597,25318453.24272597,0.0,0.0,706446915.4277219,-0.12987882090136366,-0.05084122977748627,0.2023005278548151,0.09937631968672384,0.06723583010499233,-0.11971550011882665,9.390806085135486e-05,0.008209958532185287,0.04241514693753787,0.7896222900966945,-1.0,3.64222783e-06,2.4274117999999995e-07,-7.61599469e-13,-2.4274117999999995e-07,9.85798315e-13,-1.0,3.16747382e-06,-3.64222783e-06,-1.0,-8.15805756e-14,6.3467288899999995e-09,3.03930957e-14,6.3467288899999995e-09,3.16747382e-06,1.0,78.24905679999998,124.860993,1015.60238,5031.74773,10985.8628,26579.0717,21939.7926,91.1887,9.87123055,2.28557916e-28,8.691322380000001e-12,4.92269982e-11,59.947393700000006,3.33271567,0.239591709,21.9232441,0.0131487675,-0.999913551,0.999913551,0.0131487675,0.15217263,-0.98835393,0.98835393,0.15217263,1.0648368128503422e-07,1.5386989791221513e-09,1e-20,8.688090357764915e-12,4.924531390062478e-11,0.0218851326,0.0657830005,-0.0662557976,9.31093955e-13,-7.52600086e-15,0.107,3.247e-05,5.3409999999999975e-53,3.247e-05,5.172e-53,1e-10,9.024824359687496e-11
45,-0.0801783731327953,0.03234909177334211,-0.01617736301111564,-0.014980286871278734,360812466.784161,0.9595387873353042,0.030549331423935407,0.18495049973868846,0.02661146274393684,0.024481020927001152,0.12927099987153648,0.011353082441533113,0.11814445863237595,1493.3880188505725,1.0543198785775237e-06,0.0913934509629665,0.0,0.0,0.047312509910719176,0.00022895433397002846,0.0,0.0,0.00015184721007399917,0.00047379889593424026,0.00016854694596133132,0.0008063501910505586,0.010627697661313771,0.0001591499799252625,0.0008176409232451773,0.0005647800830698713,0.01034800166908785,2202784327.72888,0.0,0.0,4398117.355380182,1958531.5814890137,0.0,0.0,4825039.6833488615,-24.43349731456877,38.015590156312406,108.79426623991634,0.02134226332598416,0.00397234197875722,-0.04182340501547915,2.110304257159771e-05,0.00021646494568664632,0.002703840467318101,0.01015462611614376,-4.38517699e-08,1.75189655e-10,1.0,-8.55105661e-06,2.29865345e-09,-0.999999993,1.1759088e-09,0.000117028764,6.44528881e-13,-0.000117028764,-8.551056529999999e-06,-0.999999993,1.0,2.29865352e-09,4.38517699e-08,5.41337957e-16,123.214595,598.362348,1399.47732,2097.24477,2196.66799,46933.8259,18995.077,91.1887,0.00787254418,9.0633937e-28,8.787702610000001e-12,5.05385129e-11,1013.25837,25.8515846,25.4988773,196.42931,-0.999710298,0.0240690729,0.0240690729,0.999710298,0.107281806,-0.994228653,0.994228653,0.107281806,3.734316659930326e-09,1.2474173910499624e-07,1e-20,8.787006639824661e-12,5.0542548889655326e-11,0.000138315406,-0.00255625282,-0.0961299434,3.97012761e-09,-7.4604779e-12,0.134,2.835e-08,6.759999999999997e-53,2.842e-08,6.760999999999997e-53,1e-10,8.36535415618043e-11
