,Lambda2,Lambda3,Lambda4,Lambda5,muj,YA1,YA2,YB1,YB2,YC1,YC2,YRG,YRH,vx,g1p,Fi11,Fi12,Fi21,Fi22,Fj11,Fj12,Fj21,Fj22,L611,L612,L621,L622,L711,L712,L721,L722,M111,M112,M121,M122,M211,M212,M221,M222,hd11,hd12,hd13,hd21,hd22,hd23,he12,he13,he22,he23,ZP22,ZP23,ZP24,ZP25,ZP32,ZP33,ZP34,ZP35,ZP42,ZP43,ZP44,ZP45,ZP52,ZP53,ZP54,ZP55,mh1,mh2,mH2,mH3,mH4,mH5,mss,MZ,MZp,mnu1,mnu2,mnu3,mchi,mFv,meD1,meD2,VL11,VL12,VL21,VL22,UL11,UL12,UL21,UL22,L1,L2,mv1,mv2,mv3,T,S,U,meg,g2mu,Omega,SIP,SDP,SIN,SDN,sv
1787,-0.08994880941863341,0.007891119184477978,-0.2895212329580375,-0.26142091806275713,92299571.68714264,0.001104229799027212,0.1113735342632442,0.0002773099344888364,0.001781550688198261,0.4926686279495192,0.00033999914648487914,0.29270961861451505,0.0003295445271865658,2311.7356147312257,0.00034765809355072764,0.0957036687669232,0.0,0.0,0.7075008258252001,0.0005966429900143567,0.0,0.0,0.0011239820674900404,0.013431580264914051,0.07758219000267433,0.0010935347975877037,0.019789612857862543,0.00039514468956023486,0.015551409998897902,0.01964786873984831,0.0023236870666855014,1818451.3522407338,0.0,0.0,537192677.7791363,1183449141.5884054,0.0,0.0,59540249.85810406,-0.6386596925614665,0.4753595958713543,2.0768766006715,0.0007473342236226237,0.00028498858247855786,-0.0012740551795598432,1.265858241562781e-05,0.00018261024064820225,0.0058164177418415465,0.02917617480526244,1.0,-4.3447146e-06,-1.32394598e-07,8.812050970000001e-11,9.869502729999999e-11,2.4212391499999997e-06,4.1485429700000006e-07,-1.0,-4.3447146e-06,-1.0,2.79929687e-12,-2.4212391499999997e-06,-1.32394598e-07,-1.21987067e-12,-1.0,-4.1485429700000006e-07,124.77743400000001,980.518315,1348.64884,7716.2374,23177.4307,34401.2938,9607.674420000001,91.1887,4.01846873,7.64354161e-28,9.64009334e-12,4.55747744e-11,1.80502317,805.3378700000001,0.44882394299999995,806.931159,-0.000105858768,0.9999999940000001,0.9999999940000001,0.000105858768,0.998025498,-0.0628100754,0.0628100754,0.998025498,2.5110331961592264e-07,1.6769475537692042e-06,1e-20,8.944557315636346e-12,4.911870246442913e-11,-0.000199243892,0.00205306308,0.000125678625,3.0165388599999997e-10,-9.65114933e-13,0.128,1.84e-09,1.046e-51,1.84e-09,9.182000000000001e-52,1e-10
1811,-0.6667001243336437,0.0007488853571910186,-0.018356127552946216,-0.471831427586132,1681951.0570595271,0.8455818017261992,0.9936246279153697,0.05318540166135311,0.12879435194981745,0.046877150624607705,0.16872510088599735,0.017234070511903826,0.0024898189951128853,3022.746938258088,0.013332066087094205,0.013255134451816924,0.0,0.0,0.4966532587139422,0.052978706528974635,0.0,0.0,0.00713920808170086,0.005789318321642694,0.00010056075657402631,0.0019849788533696324,0.0003474553521209384,0.0031226588916518482,0.007276044201630647,0.0005841592004259,0.00198002674774698,1911706783.057539,0.0,0.0,498713801.94934285,2166741106.6933575,0.0,0.0,680988489.8768054,1.199584037614188,8.621906500061401,10.183098189006957,0.03787240035658907,0.01909431826299192,-0.07795793159895249,0.0010824994456531212,0.014942269578708856,0.003224578609544856,0.0021881300861444552,-2.13375945e-09,1.0,7.617562e-13,-5.823896089999999e-06,-1.08872472e-14,5.823896089999999e-06,-1.46826923e-07,1.0,1.0,2.13375945e-09,-1.11089458e-07,-1.7850469300000002e-14,1.11089458e-07,9.345302310000001e-14,1.0,1.46826923e-07,124.861846,3490.4551100000003,22331.9012,26095.7575,43723.0737,46548.2663,1302.34301,91.1887,201.497373,4.197271639999999e-28,8.602402039999999e-12,4.96889377e-11,1807.35068,100.19545,99.99016540000001,113.89925600000001,-0.991561047,0.129640619,0.129640619,0.991561047,0.11779602800000001,-0.9930378120000001,0.9930378120000001,0.11779602800000001,2.6285362688057744e-10,3.4270095938434925e-08,1e-20,8.602400945853679e-12,4.968893107889521e-11,-4.68767456e-08,7.62441273e-05,0.00931772904,6.53947044e-13,-4.22003658e-13,0.12,1.454e-09,1.043e-54,1.454e-09,2.8669999999999997e-54,1e-10
1816,-0.04884491079427401,0.007050993186168956,-0.10011415186478864,-0.1850271783959032,1159176.1606102008,0.5846436046085659,0.004467768889507488,0.15069589909175934,0.0016819973347845494,0.05708940804879465,0.056492000092843976,0.00451154342533165,0.6433099287183608,3559.9075529698193,0.15053288368179346,0.321960594205852,0.0,0.0,0.0016626338015819555,0.01286074776986656,0.0,0.0,0.024088034825628563,0.0008306061700230027,0.0040464100829673355,0.0002765114158643347,0.01985193638142481,0.003773849517541989,0.025135656722768858,0.002023139894326424,0.0029046825510922088,64541976.09200922,0.0,0.0,497473681.3847193,7012589.89699318,0.0,0.0,39073047.31548922,-0.0014529175983448005,-0.001444722495197623,0.0018741365038783188,2.3133055708815107,13.823963875606053,14.384971276293733,0.037743150719976463,0.011706061591373171,7.779591047618774e-05,0.034909731531036624,-1.40876126e-05,3.685205290000001e-12,1.0,-2.3505946199999997e-05,-7.47944463e-10,-9.13008285e-09,2.3505946199999997e-05,1.0,-1.0,2.80224916e-07,-1.40876126e-05,-4.1679923999999997e-10,2.80224916e-07,1.0,4.7720113e-13,9.13008305e-09,124.738125,1112.67633,2648.15089,6250.85091,8033.803890000001,22304.1318,1079.22353,91.1887,2679.41637,4.45756651e-29,8.44424497e-12,5.0601467e-11,1471.6853800000001,143.70746599999998,136.82246999999998,397.789511,-0.993051722,0.11767870300000001,0.11767870300000001,0.993051722,0.320591571,-0.9472175279999999,0.9472175279999999,0.320591571,-8.064323048741922e-08,7.230873047761136e-11,1e-20,8.445213302221242e-12,5.059567313047377e-11,-0.0121433181,0.00626834863,0.00452452058,9.22596743e-11,-4.35923967e-12,0.11900000000000001,8.157e-10,6.44e-64,8.167999999999999e-10,5.838999999999998e-64,1e-10
1823,-0.0022676713822491023,0.010871653754432732,-0.003847667348794979,-0.016174468958163532,16268780.39436359,0.13921529065990634,0.8577185024934757,0.0003283225412321484,0.07936131488911535,0.01199396211992038,0.0017176458589319122,0.014108704931650954,0.00026287587100380053,6711.783844392634,0.042018136853128885,0.05638733259375901,0.0,0.0,0.037458491360084036,0.006672167743773284,0.0,0.0,0.05849363272615464,0.0003535606568120125,0.0001803880254274973,0.015099928760924232,0.00780039254637538,0.0008286777943979352,0.005030822568521946,0.000744562505808225,0.00807800408541687,71779037.57161793,0.0,0.0,584389703.7538759,13048186.550179388,0.0,0.0,2746023453.8460865,-0.0414391915406092,-0.22222905854193,-0.1892035224883972,0.448201316987615,2.3708428363850067,2.006128146141557,0.06283356431826792,0.0007066813839549271,0.36002609545164016,0.012100494898503988,-4.55657291e-06,6.016021009999999e-14,1.0,-5.51898448e-08,1.0,-1.05505626e-08,4.55657291e-06,-2.56298022e-13,1.05505626e-08,1.0,-1.61829746e-14,-8.22415367e-08,5.689165459999999e-15,8.22415367e-08,5.51898448e-08,1.0,117.95593899999999,453.855871,3612.2312799999995,8472.2518,24174.1584,52402.5118,4033.5176899999997,91.1887,1410.0834,3.14609416e-28,8.398012209999999e-12,4.97349453e-11,660.708572,56.922710200000004,1.55481378,56.9752189,-0.0019722816699999997,0.999998055,0.999998055,0.0019722816699999997,0.999078027,-0.0429313008,0.0429313008,0.999078027,1.2006914654623274e-07,1.9686021280694673e-09,1e-20,8.398148396289073e-12,4.973495825682517e-11,0.00125685713,0.000313167897,0.0489087724,8.46146677e-14,-9.38720152e-14,0.126,1.669e-10,3.2049999999999995e-62,1.691e-10,3.003999999999999e-62,1e-10
1824,-0.6944236913762323,0.004012172114568125,-0.12941625070059296,-0.0005769117985454272,528930394.7391397,0.20539424350170005,0.004134782907903967,0.017327027147661666,0.6976193507208176,0.19599527842979106,0.3071860608324756,0.003397426224720564,0.8845877283381892,365.3440284636738,0.09596340616430124,0.007195959465436734,0.0,0.0,0.1171790034373726,0.00011547298258654182,0.0,0.0,0.013923317912092188,0.016882296677671275,0.0733783527799846,0.001779942114565706,0.0001228796115015911,0.0006199518259640489,0.007894344180478487,0.017979405115642017,0.0040232199765416685,107222292.23810393,0.0,0.0,169425072.34969756,2749206.797878343,0.0,0.0,3004600540.86001,0.12149416258062955,1.289546832324972,1.4549907417568682,-1.0866720875444622,-15.017284074359875,-17.630563386948374,0.7663207025858954,0.6770816699228821,0.1335807137150238,0.09902959953677426,1.77938196e-08,-2.49245133e-13,-1.0,7.88467233e-08,-0.999999999,3.5368641499999996e-05,-1.77938196e-08,-3.6807663200000003e-13,-3.5368641499999996e-05,-0.999999999,-3.7930769600000004e-13,1.06771844e-08,8.157890620000001e-15,1.06771844e-08,7.88467233e-08,1.0,124.85890900000001,430.556483,1658.07888,10354.8446,13016.3399,54814.242,22998.4873,91.1887,175.29828,5.14947785e-28,8.92720333e-12,4.97373961e-11,53.06096659999999,50.6328809,0.846064358,161.38132099999999,-0.949512721,0.313728534,0.313728534,0.949512721,0.999622349,-0.027480148,0.027480148,0.999622349,2.3617951532143553e-10,1.1425648486022037e-10,1e-20,8.934594206476727e-12,4.969624696570415e-11,-0.36739040100000003,-0.20022381399999997,0.0751561477,2.1348745299999997e-10,-1.53358296e-11,0.11900000000000001,6.581e-06,8.437e-48,6.582000000000001e-06,8.436e-48,1e-10
1829,-0.0007133250905282753,0.008504134892905458,-0.641856916990235,-0.8771798037926173,1475596.7379689037,0.03895455119541896,0.02202191188846413,0.7741806834183249,0.00010419769574503684,0.048507640738209866,0.07509794638604883,0.000771215001687766,0.6194149773281306,2353.6629551226347,0.02078682745346045,0.3078914609083602,0.0,0.0,0.06408554965682374,0.00026755556536308994,0.0,0.0,0.01707745357082764,0.00014847642680178107,0.057370590020498186,0.01906960250637928,0.06342202749693229,0.04305994616536066,0.00012016370396058357,0.00010146550081700304,0.0016904762519772756,179892081.466757,0.0,0.0,104642479.41364898,22799775.54598719,0.0,0.0,151029654.79596,-4.128512206398684,-21.350960735533288,-17.967852737747574,-1.2539845639826424,0.7419577031277024,4.028178108153837,1.734136613480626e-05,0.00010277907147762876,0.003030710514077411,6.135550309495136e-05,3.26193712e-06,-6.85903409e-11,-1.0,2.80954687e-08,-2.28583158e-05,1.0,-1.43217299e-10,-2.29936845e-06,-1.37528376e-10,2.2993684400000002e-06,2.80954681e-08,1.0,-1.0,-2.28583158e-05,-3.26193712e-06,-8.48770407e-11,74.2842008,134.072022,4775.0467,10229.5846,12289.4162,13412.3862,1225.5186099999999,91.1887,244.62596299999998,2.19493951e-28,8.8331634e-12,4.9167118900000004e-11,64.8317096,80.73083199999999,80.4403825,1292.9362800000001,-0.9999859390000001,0.005303062610000001,0.005303062610000001,0.9999859390000001,0.0832823028,-0.996525995,0.996525995,0.0832823028,-1.7016468328445663e-08,-9.36613417046168e-10,1e-20,8.833174744903197e-12,4.9167043560428386e-11,0.0286250136,0.0472397251,0.0143769574,5.1679730299999995e-09,-2.8943956300000002e-11,0.127,5.5620000000000004e-09,7.069999999999999e-52,5.589e-09,5.506e-53,1e-10
1844,-0.002294437002397965,2.9647013348129872e-05,-0.004160678232709992,-0.0001684997841985349,571484928.4111272,0.4580192627651746,0.01884337211199664,0.0077725050741775485,0.002131462721955813,0.015340341775878926,0.0046089039474038465,0.10156356568667634,0.00013649934642940404,1305.2967731699785,0.19434403913875925,0.0850717048284979,0.0,0.0,0.00026098762591347666,0.00214891656785599,0.0,0.0,0.0011435071798581973,0.00013714522962969035,0.0004404624673675693,0.01543704989652745,0.000727716323494492,0.03034261315508565,0.07179832935708544,0.005134480828120738,0.002320624547234797,26040471.30207955,0.0,0.0,8432469.935489386,2180805424.94139,0.0,0.0,12384875.032360995,0.01281947595171098,0.01301478088717566,-0.015757327212707537,-0.008616493465892792,0.04774170741630567,0.09924810665792448,0.020156094528190387,0.048925011304741486,5.9749687120341196e-05,0.18711583202662926,-7.499808090000001e-07,1.0,8.74996626e-14,-6.09462486e-08,5.64917532e-12,6.09462486e-08,-9.92708065e-07,1.0,1.0,7.499808090000001e-07,-3.6440091e-08,-5.73105821e-12,-3.6440091e-08,-3.31540231e-16,-1.0,-9.92708065e-07,88.4223566,124.861122,2903.8753100000004,3519.22571,5102.986779999999,46699.0997,23905.7505,91.1887,1268.3832,2.09629321e-28,8.73022587e-12,4.95165711e-11,422.744651,14.1588939,4.34380948,23.288050600000002,-0.24954181600000003,0.9683640240000001,0.9683640240000001,0.24954181600000003,0.589008571,-0.8081267870000001,0.8081267870000001,0.589008571,1.7967538707434768e-08,2.607657178508197e-09,1e-20,8.730222150941678e-12,4.951660461429679e-11,0.0201767576,0.0488110617,-0.07154943429999999,4.0095631500000003e-17,1.8325766899999998e-14,0.12300000000000001,4.173e-08,0.0,4.173e-08,0.0,1e-10
1860,-0.00018257012105782694,0.0040974674355084536,-0.014949018212389063,-0.05963213824207542,5154727.48217933,0.16076920135520098,0.023343520470054897,0.11028671584350118,0.8812160032104872,0.1954531123470461,0.14050884524885168,0.6611831298476523,0.0046149439421044715,432.57959328061145,0.06519687221601443,0.025487498471797584,0.0,0.0,0.0003491186419000141,0.02130670126302852,0.0,0.0,0.0010527951799002779,0.013638352460915382,0.0006213839937255206,0.019529850360877656,0.00026867524031784246,0.05952471169527707,0.0005288531905624337,0.0006764937276050747,0.0005750561982787879,489837009.8979226,0.0,0.0,7581859.14634644,180369474.24342656,0.0,0.0,11950759.0206751,0.0028527432488483872,0.013857891206646268,0.014394568971600312,0.003192241115348745,0.0027947108425137412,-0.003357406543299901,0.00010583583789214426,0.13798405338461445,0.20063681352254906,2.2085053809653767e-05,-3.862957100000001e-08,1.0,3.98639455e-15,-2.44427974e-08,5.8293872e-16,2.44427974e-08,-9.41406539e-08,1.0,-2.51921457e-08,-2.65810915e-15,1.0,9.41406539e-08,-1.0,-3.862957100000001e-08,-2.51921457e-08,-8.444515750000001e-16,7.49665053,124.907652,2753.51903,3456.9896200000003,13430.2377,22132.2708,2270.79607,91.1887,141.01418,1.34348273e-28,8.66541036e-12,5.078915429999999e-11,49.1760778,59.785188100000006,14.5092269,132.697847,-0.230969073,0.972961092,0.972961092,0.230969073,0.439745059,-0.8981226440000001,0.8981226440000001,0.439745059,1.823646155342185e-08,7.982692450190344e-09,1e-20,8.665410512981956e-12,5.078913770627394e-11,-0.10422643599999999,0.165120428,-0.026565568300000002,3.52424549e-20,2.14334647e-14,0.12300000000000001,5.5229999999999995e-06,3.3239999999999995e-49,5.557999999999999e-06,4.739e-48,1e-10
1861,-0.5255043163149783,0.00023994274996564887,-0.008237901598466556,-0.4313172701834325,189174395.54439104,0.0025918262661453265,0.002130091383413276,0.00023038357018300988,0.0055751786710682046,0.5400064691061928,0.00039038288418659015,0.06012673223940281,0.16971544752751766,9588.784586807727,0.0007711049418470607,0.0012405152108176086,0.0,0.0,0.00017931760405284034,0.0008712821716451381,0.0,0.0,0.003060471891919658,0.03103975508033527,0.021571875873936927,0.010183101986622641,0.027404998220506058,0.0007413685804210043,0.0007952729943024778,0.0006497356420562228,0.06954318852438206,101453016.06643076,0.0,0.0,48721733.98281471,3120475720.780663,0.0,0.0,4124587607.8288813,12.781521339414544,13.335825838189304,-15.840386049449663,0.2317153005431529,1.4812640203180707,1.754859623790516,0.0006126927982979713,0.00032054750187184895,1.3779602887898263e-05,0.277087461496177,1.22652309e-05,-1.0,-3.3603558799999994e-14,2.98298754e-10,1.0,1.22652309e-05,-2.78602053e-09,-3.690146110000001e-15,2.78602053e-09,5.71963201e-16,1.0,-2.37459774e-08,9.75997894e-17,2.98298754e-10,2.37459774e-08,1.0,124.861934,9830.29873,6980.15413,10072.4342,55861.2211,64222.9716,13754.5386,91.1887,36.969795500000004,1.13110891e-28,8.60182245e-12,4.96892992e-11,17.573344600000002,3661.4033200000003,1.4784552,3661.53608,-0.008026945550000001,0.9999677840000001,0.9999677840000001,0.008026945550000001,0.999995948,-0.00284669837,0.00284669837,0.999995948,5.769665483284458e-10,7.801440278534297e-11,1e-20,8.601820850224537e-12,4.968928729093257e-11,-1.2128520900000001e-06,6.22498862e-05,5.87010974e-06,4.47436268e-08,-1.71402841e-11,0.10800000000000001,1.294e-11,9.89e-54,1.294e-11,1.1939999999999999e-52,1e-10
1872,-0.056549042027932026,0.0001880504556344184,-0.0011511211687434367,-0.00010441148033947512,1365338.3303842011,0.1763594801360405,0.8574446817221738,0.0017055148090504098,0.9426957280451724,0.5662226752877088,0.2103606817184226,0.00023470266481992328,0.00021218353709923213,10092.3733694341,0.04034669748938177,0.0001179663380433674,0.0,0.0,0.20192225328339256,0.000507322949585096,0.0,0.0,0.01145550792967322,0.01684220555737175,0.006545250658370735,0.03284577305774829,0.00021907723698185144,0.0014589620035567953,0.0012505013965645984,0.00026826461351130317,0.01600066575785508,20278274.745794967,0.0,0.0,7390195.142723515,25891089.67011594,0.0,0.0,4670925.8894655835,239.4656340399543,191.53648771897858,-279.9710423006321,0.000651655935355125,0.003354199851769648,0.0028977222260126983,0.003965662475051403,0.00012918640553591382,0.00011984058181168286,0.5389914716684422,-6.66415858e-09,0.000530011962,1.7668554299999999e-06,-0.99999986,1.5225735600000001e-05,-0.9999998590000001,1.07337808e-09,-0.000530011962,1.0,1.52257369e-05,-1.49999816e-07,1.4053993e-09,1.49999811e-07,1.39207597e-10,1.0,1.76685575e-06,124.86187199999999,3394.0698899999998,2161.34332,2718.4926600000003,4503.19608,5088.3331,1168.47813,91.1887,2035.96912,1.37510589e-28,7.88648061e-12,5.51228642e-11,1258.56898,4040.7822,12.171208300000002,4040.7822,-9.12269385e-06,1.0,1.0,9.12269385e-06,1.0,-1.00847707e-05,1.00847707e-05,1.0,5.234757586103855e-12,2.0885822447685707e-08,1e-20,8.619753019430437e-12,5.043361181368777e-11,7.28436014e-10,5.11650081e-10,4.81827476e-06,0.0326128269,-1.12084626e-08,0.122,1.17e-11,5.533e-57,1.1710000000000002e-11,4.1530000000000006e-58,1e-10
1879,-0.17419006525503494,0.004135407678647376,-0.00010363320311586739,-0.01048876433349145,941538359.5922141,0.4115283404921701,0.002645012004596038,0.010776632486407612,0.3569731033527765,0.8060486039808257,0.14770110503277506,0.0016167927026168741,0.03010367738013123,3669.411309498341,0.07258986611236225,0.26458206790273936,0.0,0.0,0.0031519842900564537,0.030085774066692512,0.0,0.0,0.000659473840322567,0.0007525030972798683,0.016684594540579283,0.00016183937534610307,0.0018106004650740167,0.00014552085335160612,0.013274091464152774,0.0002579912211894772,0.001062483506289952,2895589471.8233275,0.0,0.0,908895934.4988142,2782193151.583149,0.0,0.0,570565080.8171878,-0.032165011207051,-0.28763284183077925,-0.32187169724727505,14.914786545240656,70.55535787345252,63.50072410993411,0.3468044356158316,2.659573690967493e-05,0.03399169167623766,0.02746570950273433,-5.83337374e-14,2.41726242e-08,1.79949051e-07,-1.0,2.51791822e-07,-1.0,-8.6985974e-14,-2.41726242e-08,-6.05402228e-06,-1.6156431399999999e-12,1.0,1.79949051e-07,-1.0,-2.51791822e-07,-6.05402228e-06,-1.0371683000000001e-12,124.85011899999999,2165.82433,23886.5052,30147.9013,52746.4976,53810.6776,30684.5028,91.1887,1331.81034,1.55232396e-28,8.58625019e-12,5.0982637200000005e-11,1067.77824,2091.42641,27.960964,2091.4329399999997,-0.00249455703,0.999996889,0.999996889,0.00249455703,0.999999986,-0.00016720729200000003,0.00016720729200000003,0.999999986,4.242254984268234e-10,1.931989500128985e-11,1e-20,8.586243895477861e-12,5.098263584434503e-11,2.32852135e-07,5.20916468e-06,1.79880363e-05,2.93899151e-08,-6.18737925e-11,0.113,6.75e-10,3.717e-54,6.751e-10,2.493e-55,1e-10
1888,-0.26021397472073354,0.0007707241018123802,-0.0408311451786342,-0.04307909558378241,382540074.506323,0.3849819188834483,0.0008339386872810859,0.015301823286335826,0.0020839655061979287,0.04480323451238041,0.0006073325317095285,0.07543323538152412,0.0011499236989118936,727.3053378838824,0.2621940948933768,0.0013135104335141735,0.0,0.0,0.2452569325946319,0.02248562602846101,0.0,0.0,0.0543797349245253,0.0003574013719696335,0.020307883197362386,0.011608492481775796,0.007712824248194234,0.00048556305854810603,0.0005048617512868519,0.012167594314877305,0.001501359445554523,23226679.081524905,0.0,0.0,12559037.649052052,105233053.74801028,0.0,0.0,1175792122.5327985,5.99994632128971,6.014840310278245,-6.740417959421875,-0.0052395081457290976,-0.003684198143909203,0.008661467836325291,0.0007586564901917813,0.014863724623664263,8.102440181603407e-05,0.3948706524232205,5.70771235e-05,-0.999999998,-4.33625358e-13,1.08431723e-07,0.999999998,5.70771235e-05,-8.23734516e-09,-6.24614388e-12,8.237345170000001e-09,3.47771179e-14,1.0,-1.41390033e-08,5.728950580000001e-14,1.08431723e-07,1.41390033e-08,1.0,124.86165700000001,524.683174,3543.90621,4819.40772,10258.3193,34289.8242,19558.6654,91.1887,953.475793,4.079731749999999e-28,8.430869319999999e-12,4.937947589999999e-11,197.989458,23.041517600000002,6.66499226,26.815270899999998,-0.161269729,0.986910368,0.986910368,0.161269729,0.8492184709999999,-0.528041654,0.528041654,0.8492184709999999,1.0292338342896127e-09,4.070565307256447e-08,1e-20,8.43399310997404e-12,4.936118218126697e-11,-0.000644796465,0.0108758902,-0.08963989509999999,5.39042582e-08,-1.77421818e-11,0.125,4.3e-07,0.0,4.3e-07,0.0,1e-10
1890,-0.18940791938301765,0.0021563220738561963,-0.028459793469887727,-0.0023998906289187205,17984050.82546404,0.8298999787813451,0.0009025331014519278,0.14542352020060018,0.5587420934418698,0.035157166218382656,0.004379265951326986,0.000977194276460485,0.07214955635179775,2144.0083091361953,0.1920438666237833,0.032800902316543395,0.0,0.0,0.18965412162739612,0.0003798785318784239,0.0,0.0,0.00013225985052675953,0.003132307618155663,0.06661398124831003,0.044047602705445485,0.005632596366663162,0.00010508514116407632,0.014755303234961178,0.07682630591999097,0.00013080908769987244,12198804.181718014,0.0,0.0,988349373.5789592,1293731179.0584178,0.0,0.0,4628471.943539304,0.27560730408156425,1.474188457035014,1.2493614272309856,0.04099426229541267,0.03754043111059726,-0.05379032904256388,9.397309127237252e-05,0.14558853238291064,0.0824237128930345,4.869704430397612e-05,7.936302890000001e-11,-2.92281721e-07,-3.43176424e-07,1.0,-1.0,2.04599885e-06,3.88032115e-08,7.997435340000001e-11,-2.04599885e-06,-1.0,7.56535969e-13,-2.92281721e-07,-3.88032116e-08,-5.764424770000001e-13,-1.0,-3.43176424e-07,124.85897299999999,1319.5946199999998,2151.3893,3492.6915,31438.0274,35968.4723,4240.7690299999995,91.1887,2058.71829,1.67621794e-28,8.968437489999999e-12,5.0402457200000005e-11,1258.16375,53.29976729999999,53.1989572,220.846265,-0.9998828390000001,0.015307101299999999,0.015307101299999999,0.9998828390000001,0.060255799699999994,-0.998182969,0.998182969,0.060255799699999994,1.7736056741052792e-10,1.4066964430670434e-09,1e-20,8.968437222553648e-12,5.040248743387688e-11,-6.68781896e-06,0.0009655019530000001,0.0665016965,2.47501381e-11,-2.00937025e-12,0.10800000000000001,5.7689999999999994e-09,1.0759999999999999e-54,5.7689999999999994e-09,1.5279999999999997e-53,1e-10
1891,-0.013748969273791012,2.530145436465897e-05,-0.0002730469287230701,-0.0018897704605701528,70282876.69094716,0.5237388433678594,0.04968439880013427,0.00019769117780893248,0.0013984601702443284,0.14222770912449126,0.002967939227453096,0.002774754392173694,0.059864286519314074,1608.030832322871,0.2111303200764507,0.7393208856960404,0.0,0.0,0.4522323406825521,0.006171222046389366,0.0,0.0,0.00015822101150059982,0.004971953462567336,0.0004766848157308421,0.0017872572443924995,0.004884445689261762,0.08050386274486451,0.0014632417339633225,0.00013391635363667944,0.0021384444384231747,5073790.014639904,0.0,0.0,1159570.774991173,139235514.81098008,0.0,0.0,1225459.345899527,0.7479021171504776,3.9438973234939336,3.2346035914677835,-0.03617011149249877,-0.1926636004146228,-0.15891958109801718,0.008002560831064294,0.00018396510260274625,0.008364718951513373,2.8469222782925982e-05,-3.65114533e-06,0.999969475,2.5047091e-09,-0.007813361329999999,-2.89470326e-08,0.007813361329999999,-3.17864086e-07,0.999969475,1.0,3.65126005e-06,-6.265799400000001e-06,4.1643951499999997e-10,6.265799400000001e-06,1.8323110499999997e-12,1.0,3.17873956e-07,124.86194099999999,266.651789,1076.8999099999999,1107.03529,2252.54058,11799.9116,8383.491909999999,91.1887,1697.5203399999998,4.830405219999999e-28,8.497423170000001e-12,5.0608375099999996e-11,595.5170059999999,161.719953,0.19359116199999998,162.052564,-0.0639686293,0.99795191,0.99795191,0.0639686293,0.9999953559999999,-0.0030474703,0.0030474703,0.9999953559999999,6.263671546180811e-08,1.2241812524916463e-06,1e-20,8.497463719537251e-12,5.060861449127448e-11,-8.8931611e-06,0.000583351432,0.00320341833,7.54940664e-09,-3.4950904e-11,0.11699999999999999,1.8109999999999998e-08,2.3710000000000003e-53,1.8109999999999998e-08,3.283e-52,1e-10
1895,-0.07805716530692626,0.0006409286841380209,-0.007346373785972949,-0.08451037074014038,7005975.124725,0.0008154000539479532,0.0014274579815578086,0.0002017254846106352,0.00011354000254901192,0.021575923928677826,0.03544579098312985,0.2121234552841529,0.0042013702533719366,7569.359862847302,0.0002453256687704916,0.7540553994710167,0.0,0.0,0.03763500669200207,0.010649360176457295,0.0,0.0,0.0006965262552683732,0.020489127707798045,0.0009976523658904637,0.061876376957824476,0.031603003873975306,0.006010387478520386,0.00015383247420809276,0.011067609540018064,0.002527235060605923,10576949.82175374,0.0,0.0,603399567.1178322,202765684.0418833,0.0,0.0,2992549.6947582983,4.158811046856472e-06,2.132721749933808e-05,2.0578264715691345e-05,0.00022744962189085908,0.0002164846728724152,-0.0002861090778397828,0.00033855168063819937,0.11610165397783595,0.04964501425256165,0.002505015639928521,1.36076979e-11,-3.3549788399999995e-07,-2.30870064e-08,1.0,1.0,-5.04557985e-08,-2.1000055199999996e-05,-1.4109454199999999e-11,-2.1000055199999996e-05,1.57968342e-12,-1.0,-2.30870061e-08,-5.04557986e-08,-1.0,-5.122339660000001e-13,-3.3549788399999995e-07,124.86131499999999,2990.75311,1729.9207399999998,3252.31675,14239.5885,24564.2127,2647.35883,91.1887,9.284792699999999,2.17463161e-28,8.68754677e-12,4.9968912100000005e-11,4.36430329,115.481784,0.8083924859999999,121.186443,-0.00842136495,0.99996454,0.99996454,0.00842136495,0.95294336,-0.30314840000000004,0.30314840000000004,0.95294336,1.4384085910654773e-05,4.120588376761933e-07,1e-20,8.68754720260372e-12,4.9968894631385253e-11,-0.00249287344,0.00434923969,0.00680902907,1.80730462e-28,2.14827524e-14,0.11,2.5050000000000003e-11,3.683e-54,2.5050000000000003e-11,3.256e-54,1e-10
